ingresos,gastos_comunes,pago_coche,gastos_otros,ahorros,vivienda,estado_civil,hijos,trabajo,comprar
5022,910,184,518,38328,373614,0,2,2,1
4917,1062,256,440,38614,374120,1,5,4,1
4956,914,302,531,38487,373187,1,4,1,1
4928,884,193,434,39138,373172,0,3,5,0
4928,965,293,432,39389,373900,2,3,5,0
5009,1055,288,546,39499,372849,1,2,8,1
4961,948,141,508,38235,372967,2,4,1,0
4984,887,201,423,38643,373977,0,1,4,1
5028,894,280,537,38141,374070,0,5,8,1
4920,1040,286,457,37891,373421,1,4,3,0
5036,936,159,479,37838,373520,2,1,6,1
4970,924,181,509,39063,373719,1,0,3,0
4938,973,238,583,38771,374372,0,3,4,0
4888,934,155,551,39483,374166,2,4,5,1
4973,932,178,442,39246,373704,1,2,3,1
4985,901,178,473,38484,373866,2,4,1,0
5007,988,243,547,37780,374088,1,3,6,1
4969,1052,129,428,38464,372781,1,5,1,1
4982,1011,235,417,38274,373367,1,2,4,1
5038,918,124,464,39357,372701,2,3,2,1
4900,958,215,588,38661,373841,2,0,3,0
4974,878,163,571,39002,374146,1,0,0,1
5054,1041,204,436,38039,372966,1,1,5,1
4937,944,193,608,39220,374190,1,0,6,1
4969,946,121,613,38664,373346,0,5,3,0
5031,992,244,476,39292,374107,2,2,3,1
5039,928,204,441,38134,373412,0,2,6,1
5003,920,122,600,38016,373091,0,0,2,1
4933,905,163,465,38869,373191,0,1,7,1
5021,1067,269,554,38650,373513,1,0,4,1
5021,1036,156,603,38045,374263,0,2,7,1
4931,917,185,522,37791,373361,1,1,5,1
4968,974,202,428,39153,372944,0,1,4,1
4902,1040,127,542,39204,373002,2,5,2,0
4965,1060,263,559,38623,373085,0,2,3,1
4952,1042,286,611,38850,372551,1,2,5,0
5000,872,253,560,38932,372789,1,4,6,0
4878,875,286,495,38628,372494,1,2,5,0
4946,1018,202,474,37884,373250,2,5,1,0
4895,1068,228,606,38243,374260,0,0,2,0
5025,947,229,483,38304,373231,0,0,0,1
4883,1032,178,488,38613,372415,2,4,2,0
4917,914,222,424,38273,372725,0,0,7,0
5001,954,122,460,38845,374284,0,4,4,0
4884,938,140,574,38770,374047,0,4,1,1
4873,1000,122,515,38537,373404,0,3,1,0
4896,976,173,549,38016,374114,2,4,1,1
4893,1034,304,576,38618,373894,2,1,3,1
4870,1068,147,421,38939,373618,1,0,7,0
4954,1002,184,519,39066,372576,0,0,4,1
4985,967,144,450,38207,373168,1,1,6,1
4952,969,287,586,39130,374259,0,1,4,1
5042,1044,203,596,39428,372973,2,3,4,0
5029,938,203,453,39434,373673,0,4,7,1
4965,1032,217,569,39352,373383,1,1,4,0
4971,1067,178,558,38923,373764,0,4,0,0
4866,1029,197,610,37752,373154,2,0,5,0
4907,880,189,483,38802,372992,0,0,8,0
5038,984,262,587,38711,372954,1,1,8,1
4921,950,210,448,37743,373388,0,0,7,0
5044,959,247,433,38545,373484,0,3,7,0
5013,1017,168,465,39594,373634,0,2,7,1
4945,940,194,614,38414,374206,1,1,2,0
4916,998,191,616,38082,373719,2,2,4,1
4895,980,115,541,39088,372641,1,4,7,0
5037,945,174,478,38615,372896,2,1,0,0
4956,943,123,554,39081,372488,0,3,1,1
4938,1063,256,612,38003,373551,2,3,8,1
5034,1019,300,555,38688,373413,2,1,5,0
4917,1037,192,556,39377,373081,0,1,3,1
5053,1034,160,559,38712,373463,0,0,0,1
5039,890,229,569,38379,373170,1,4,3,1
5011,928,263,568,39740,374079,2,5,2,0
4977,1014,211,447,39425,373078,0,1,3,0
5045,917,259,424,38115,373468,0,4,2,0
4931,989,293,555,39201,373630,1,5,6,0
4940,985,256,582,38583,372511,2,1,7,0
5053,921,184,583,38679,373215,2,4,2,1
4920,1048,165,563,38589,374047,1,1,7,1
4869,899,125,534,39625,374282,0,1,0,1
4862,1018,128,558,39471,374265,1,0,4,0
5008,1005,186,473,37759,372800,0,5,7,1
5019,1058,269,439,38106,373629,0,4,0,0
5029,929,191,609,37825,372716,1,4,3,0
5003,1014,181,572,37762,373908,2,1,4,0
5058,983,139,611,38374,374004,1,4,6,0
4866,916,226,564,38323,373485,0,3,2,0
4916,1012,304,461,38492,373401,1,2,5,1
4907,992,213,469,38250,372993,0,3,2,0
4858,905,256,611,38450,373471,1,3,8,1
4957,1023,187,576,38042,374282,0,0,2,0
5009,900,183,534,37822,373407,2,1,5,1
4994,912,210,461,37813,373235,2,5,6,0
4886,976,177,441,39482,372823,0,4,4,1
4880,887,174,584,38646,373315,2,2,7,1
5050,1047,277,593,39503,373255,1,1,3,1
4894,901,231,543,38878,372522,0,2,4,0
4981,924,235,589,39026,374168,0,0,0,0
4889,942,183,455,38430,374299,2,4,6,1
4995,873,173,601,38999,373681,0,1,1,1
4895,1020,211,464,38146,372448,1,0,4,1
5044,873,144,544,38313,374389,1,3,3,0
4955,1045,137,458,39142,373638,2,2,3,0
5047,1023,286,478,38608,372508,1,1,7,1
4919,898,193,421,38443,373494,2,5,2,0
4967,1062,133,580,39217,374072,0,1,0,0
4933,965,238,529,39675,373378,2,5,2,0
4996,903,259,580,39521,373563,0,1,0,0
5042,891,200,567,39093,373334,0,5,8,0
4963,978,176,507,38870,373094,1,5,4,1
5001,1051,251,595,39100,373115,1,3,6,0
4888,994,220,501,38989,373313,0,4,8,0
4933,936,249,417,38943,374065,2,3,7,1
4870,918,232,570,38396,373815,1,1,1,1
4871,995,205,493,39050,373426,2,3,4,1
4897,907,201,497,37873,374317,2,1,5,1
5049,963,276,574,39714,372433,1,0,7,1
4870,910,136,450,37989,372550,1,0,8,1
5053,932,141,519,37757,373871,1,3,4,1
4892,885,204,521,38033,374260,2,4,8,1
4983,911,289,561,38273,373502,0,2,3,1
4994,904,187,532,37889,372572,1,4,2,0
4993,1000,218,608,38075,373540,0,3,3,1
4897,907,306,479,38582,373123,2,1,3,0
5053,934,209,444,38792,372829,2,0,3,1
4986,875,313,520,38726,373449,0,0,7,1
4890,1051,290,455,38159,372637,0,1,6,0
4955,1023,172,573,39382,374142,1,5,8,1
4999,1028,193,525,38085,373619,2,4,1,1
5039,1002,186,416,39490,372652,1,3,2,1
4880,1029,114,437,39726,372530,0,4,1,0
4959,1041,223,497,37760,374205,0,2,2,1
5045,933,223,592,37783,373261,1,3,2,0
5019,902,273,474,38330,373953,1,1,0,0
5033,1017,252,419,38756,372521,1,3,8,1
4904,991,310,611,38970,372676,2,0,4,1
5054,1049,286,613,38405,373095,2,5,7,0
4928,1013,295,426,38918,372830,0,4,8,1
5045,1023,210,530,38641,373595,1,5,2,0
4909,999,272,556,39460,374390,2,3,1,1
4888,1040,187,536,39567,374291,1,2,6,0
4960,1054,258,470,39326,373982,1,5,2,0
5026,895,235,527,39156,373724,2,3,5,0
5055,981,121,474,38466,372472,0,3,2,1
4917,987,139,593,38731,372550,2,5,0,0
4897,932,271,452,39538,373992,1,2,5,1
4862,1032,147,553,38745,373654,1,3,0,1
4861,1035,268,563,37870,373567,1,0,3,1
4991,964,216,567,38049,372772,1,1,3,1
4879,967,235,443,38997,373995,2,3,1,0
5050,1067,157,591,39511,373329,2,2,3,1
4874,1045,242,538,38610,373262,2,4,4,1
4905,968,214,445,39208,372962,0,0,1,0
5005,884,175,499,39245,374070,1,4,1,1
4933,901,201,578,38591,372556,0,1,0,1
4962,981,221,541,38804,372732,2,1,5,1
4949,1024,292,455,39478,373033,1,2,2,1
4989,1033,275,610,39216,373888,2,0,0,0
5012,887,282,576,38140,374162,0,2,4,0
4996,928,166,423,39472,372848,2,4,2,0
4914,872,215,447,38134,373842,2,3,6,0
4976,910,290,544,37943,373888,2,3,3,1
4970,1038,174,605,38553,372566,1,0,5,1
4902,1015,248,604,39645,373165,0,0,5,0
4943,1041,168,538,38990,373668,0,3,4,1
5053,949,250,476,38917,373144,2,0,4,0
4892,906,239,610,38702,373267,1,1,6,0
4983,925,275,513,39188,373136,0,4,4,0
4887,921,275,456,38259,372569,1,1,3,0
4917,995,278,607,39510,374356,2,5,2,0
5036,977,115,522,39211,374139,1,0,3,1
4912,992,302,432,38040,373856,2,1,0,0
4871,951,201,566,38311,373490,2,2,1,1
5027,1065,131,533,38144,373342,1,1,5,0
5052,1046,284,499,38226,374008,2,5,2,1
4881,1055,157,535,38669,372563,1,5,4,1
4903,915,256,575,38803,373194,2,0,1,0
4859,1022,152,432,38932,373401,1,1,2,0
4880,942,196,428,37781,374360,0,5,2,0
4936,1040,265,500,37995,373349,0,1,6,1
4938,890,193,545,38013,374024,0,0,0,0
5048,961,132,462,39048,373477,0,5,7,0
4957,1009,294,614,39195,372728,2,5,6,0
5035,1052,169,581,39548,373505,0,5,6,0
5024,1011,249,443,37785,372666,2,1,2,1
4962,1022,201,531,38665,374326,0,2,0,0
4996,967,188,526,39147,372616,0,3,2,0
5002,1050,199,446,38463,373612,0,0,2,0
5036,1056,300,518,39416,373258,0,0,2,0
4946,1002,164,579,39601,373560,1,3,3,0
4957,886,307,614,37945,374075,0,3,0,0
4990,871,232,446,38356,373879,1,3,8,1
5023,935,302,469,37800,372625,2,5,6,0
4949,878,284,453,38440,373535,0,5,4,0
4874,940,211,590,39040,372435,1,2,4,1
4944,1036,200,470,39070,373451,0,3,6,1
5033,1005,171,499,37848,374322,0,3,6,0
5055,1023,166,525,38102,373823,0,4,0,0
4992,928,289,467,38242,372604,0,4,3,0
4899,916,244,461,38488,373064,0,3,5,1
5006,895,217,548,38497,374341,2,3,2,1
4928,892,263,446,39075,373550,0,3,2,0
4894,874,292,526,38258,373823,2,2,7,0
5049,951,184,567,39173,373061,1,1,0,1
5011,1002,312,504,39193,372826,0,0,8,1
4953,879,240,571,38790,373962,1,4,4,1
5029,955,114,428,37872,374181,2,0,5,1
4991,1044,114,557,39014,373237,0,4,3,0
4926,920,262,561,38425,373983,1,3,0,1
4962,947,191,488,38184,372864,1,3,2,1
4951,1007,139,531,39103,374334,0,1,6,0
4897,902,156,532,39000,373293,0,5,7,0
5041,1051,212,515,37999,373004,1,5,0,0
4950,972,268,477,38803,374223,1,3,3,1
4902,1044,217,547,39471,374159,1,3,6,0
4938,916,136,424,37810,373903,0,4,8,1
4888,903,254,502,39359,373361,2,0,7,1
4913,961,239,554,38097,372862,2,0,8,0
4915,888,190,484,39738,372508,2,2,6,0
5007,890,194,562,38928,372774,1,3,4,0
5007,1025,163,525,38257,372990,2,5,1,1
5049,908,149,605,38085,374078,0,1,6,1
5013,995,186,558,37921,372916,1,4,1,1
4980,1042,226,540,39015,374255,2,4,5,0
5002,1023,131,497,38611,372514,2,4,2,1
5056,983,295,443,39464,374037,2,3,3,0
5002,942,236,427,38993,373643,1,4,8,1
4928,935,152,611,39701,374147,1,4,2,0
4975,1070,241,444,38121,373625,1,3,7,1
4903,897,204,547,39358,372953,2,3,6,1
4877,962,197,542,38678,374143,2,4,1,1
4917,940,134,477,37939,373417,1,4,8,1
4877,895,154,449,38805,373803,1,3,2,0
4942,1010,192,535,39704,372712,1,5,6,0
4871,909,199,506,37887,372902,2,5,5,1
5034,1003,207,504,39305,372892,2,1,2,0
4895,1042,208,575,38298,373508,0,3,1,1
4989,948,261,560,38467,372453,1,2,6,1
4902,1021,270,565,39276,372777,0,0,6,1
4987,1037,133,492,39266,373378,1,2,4,1
5028,930,202,567,38782,372895,2,5,4,0
4941,1059,185,471,38621,373548,1,3,7,1
4932,893,258,421,38652,373577,1,3,2,0
5039,1030,113,543,38091,373846,0,1,0,0
5029,952,275,559,39536,373515,0,2,7,1
4903,923,211,515,38901,373929,1,0,2,0
5034,1019,305,447,39233,373518,0,3,2,0
4938,924,227,565,38395,373661,2,4,4,0
4885,898,169,525,38190,373086,2,5,2,0
4894,941,264,531,38360,373740,0,1,2,1
4880,929,126,451,39541,372600,2,5,5,1
5026,1059,275,606,38096,373732,1,1,1,0
5011,883,253,513,39368,373305,0,0,1,0
4956,943,259,479,38500,373925,1,3,5,0
5050,1040,261,537,39081,373513,0,4,4,0
4942,929,238,597,38139,373370,0,3,6,1
4917,1003,289,488,37846,373181,0,1,6,0
4964,955,300,459,38149,373612,1,0,4,0
4926,1009,139,498,38979,373315,1,3,2,1
4924,877,285,424,38027,373870,1,3,8,0
4987,936,247,589,39126,372446,0,0,8,1
4875,918,130,578,38694,373882,1,0,0,1
4969,936,286,420,39294,373327,2,2,8,0
5046,945,186,573,38450,372782,2,3,6,0
4996,1049,156,521,38309,372723,1,3,8,0
4866,922,179,548,38512,373408,0,0,7,0
5048,878,220,548,37954,374174,0,4,4,0
5050,955,116,564,39058,373655,1,5,0,0
4940,1053,141,548,38019,372801,2,5,4,0
5024,1056,307,548,39161,373083,0,2,5,0
5051,923,161,420,39441,372616,2,2,2,1
4961,977,310,581,39532,373042,2,5,6,1
4863,1024,217,424,37984,373271,2,2,6,1
4865,984,159,476,38886,374034,0,3,6,0
4872,1049,118,531,39437,374268,1,0,0,0
4935,991,274,498,39423,373992,1,5,5,0
4989,884,236,534,39704,374313,1,2,1,1
4933,977,213,530,38915,374025,2,2,2,1
4957,1018,303,445,38893,374150,1,4,1,0
4968,1063,158,560,39228,374240,2,2,0,0
4982,959,130,560,39511,374253,1,2,0,0
4998,1062,274,520,39395,372623,2,4,3,1
4970,958,294,440,37956,372970,1,5,4,0
4893,914,308,443,38463,372943,2,4,1,1
4991,1000,118,470,38886,374197,1,0,6,0
5023,944,182,420,39047,373076,2,0,5,1
5007,1053,140,428,39423,372470,0,2,3,0
5058,928,225,534,37851,373505,0,5,3,1
4942,996,228,590,39615,372810,2,4,8,0
5037,1031,272,614,39508,372636,0,5,6,1
4988,1015,240,522,38419,372531,1,5,5,0
4885,908,135,539,39013,374317,1,4,5,1
4941,890,295,546,37848,372907,2,0,0,0
5056,919,212,610,39213,373510,2,0,5,0
5008,876,179,503,38593,372977,1,1,7,1
5000,920,236,557,38433,372641,0,3,8,0
5008,918,278,416,39450,374024,0,3,4,1
5004,996,142,486,39381,373526,1,2,0,0
5026,954,226,418,37789,373768,0,5,6,1
5019,874,260,465,39034,372549,1,4,4,1
4939,1025,312,459,39465,374074,1,1,6,0
4946,971,225,499,39306,373438,1,2,8,1
5056,950,248,564,39465,373371,2,1,5,1
5010,1057,198,498,38748,374061,1,0,6,1
4891,1045,213,538,38066,374342,1,3,6,1
4920,874,234,582,39623,372437,0,2,6,1
4994,1026,113,448,38457,373326,2,1,8,0
5031,980,238,429,39283,373232,1,1,0,1
4892,1010,124,570,37882,372899,0,1,3,1
5001,1020,144,499,38398,373657,0,4,2,1
4987,873,160,500,38668,373193,1,0,8,1
4993,882,179,601,38949,373429,0,4,3,0
4903,1033,205,535,39396,373323,2,2,4,0
4950,1048,282,421,38592,373655,1,3,3,0
4868,959,197,484,39014,372990,0,0,7,0
5012,942,175,437,39457,373314,0,0,4,1
4932,991,184,443,38711,374097,2,3,8,1
4919,953,208,592,38450,372704,0,4,0,1
5043,1000,262,490,38691,373822,0,0,5,1
4980,986,173,421,38523,373230,1,0,4,0
4870,922,291,555,39132,373485,1,3,1,1
4859,899,260,552,38681,373911,1,0,3,0
4972,1020,163,597,38818,373349,1,2,1,0
5024,1006,283,502,39705,374154,2,2,0,0
5046,1004,304,600,38226,372679,0,4,6,0
5002,870,185,586,38485,373850,1,1,4,1
5028,959,276,492,38364,373702,0,5,1,0
5055,953,309,452,38657,374036,0,2,5,0
5038,987,254,544,38177,373975,1,5,2,0
4982,1052,254,516,38496,372628,1,2,2,0
4918,984,261,423,38724,373543,1,0,1,1
4869,1011,262,498,39287,373455,0,2,1,1
4920,951,214,457,39534,374327,1,3,3,1
4924,917,169,540,38522,372715,2,3,8,1
4907,1001,261,568,39449,374295,1,0,0,0
4978,1047,289,601,39656,372430,1,3,2,1
4972,968,133,555,38210,373272,0,1,1,1
4936,905,179,564,38973,372644,0,4,8,0
4871,932,308,596,38665,373983,0,5,5,0
4957,979,131,547,38697,374032,1,4,0,0
4987,920,173,606,38320,372696,1,1,8,1
4878,1064,134,602,38271,373746,0,1,1,1
4869,893,118,548,39331,373081,1,0,1,0
5056,894,151,569,38811,372973,0,3,5,0
5019,1018,251,483,38953,374292,0,4,0,1
4987,1061,220,502,39532,373973,1,1,4,0
4880,1069,142,527,38710,372577,0,1,8,0
5016,921,120,498,39319,373389,0,4,8,0
4864,874,154,528,39475,372906,1,3,1,1
4988,984,235,450,39636,372624,1,2,5,0
4868,870,197,464,39188,372576,2,4,8,1
4903,883,305,528,39468,373940,1,5,4,0
4955,878,263,459,39740,372901,1,0,5,0
4907,971,238,574,39620,373581,2,0,8,1
4968,873,277,500,39325,373559,0,2,5,1
5003,942,226,599,37911,373430,0,1,7,0
5021,883,151,568,39379,374312,2,2,5,1
4963,1016,275,548,39565,372811,2,4,2,0
5017,966,115,598,38338,373315,2,2,2,0
4890,888,276,469,37952,372855,1,1,7,1
5003,1025,221,502,38938,373026,2,1,5,0
4998,1052,121,516,38199,374281,2,0,2,0
4915,903,262,455,38397,373759,1,1,3,0
5020,935,131,601,38459,373397,2,4,1,1
4915,912,305,585,39215,372830,0,2,3,0
4964,917,167,417,38094,373720,2,1,4,0
5055,950,126,486,38429,372737,0,2,7,1
5008,897,265,432,38908,373340,0,2,3,0
4951,1056,304,546,39321,373030,2,4,3,1
5004,1067,293,553,39078,373003,2,3,5,0
5000,996,165,593,39525,374333,2,1,8,1
5056,909,277,476,38256,374257,1,4,4,1
4915,883,230,587,38404,373932,0,1,3,0
4989,894,120,561,38927,374075,0,4,4,0
5031,950,245,505,39059,374218,1,5,5,1
4972,875,200,510,37770,372937,2,1,7,1
4944,1065,201,524,38343,372530,1,1,4,0
4989,998,284,457,38869,373224,1,4,4,0
4953,985,151,514,39595,372489,0,4,0,0
4964,1009,121,575,39415,374113,1,1,5,0
4935,966,229,578,38983,372706,0,3,4,1
5030,928,303,437,38424,372589,2,5,5,1
5041,1003,220,556,39123,373312,0,0,5,1
4917,1056,130,570,38195,373668,0,3,1,1
4874,983,173,598,38456,373636,1,0,6,0
4965,883,191,552,38598,374080,2,3,5,1
5004,912,204,520,39008,372883,2,4,1,0
5055,953,275,565,37993,373116,1,2,3,1
4998,963,286,557,39072,373633,1,5,0,1
5017,921,257,517,38390,373719,0,0,1,1
5028,937,309,481,38093,373025,0,5,8,0
4935,932,160,501,38504,374126,1,2,7,1
4879,986,207,524,39179,374015,0,4,7,0
4955,1047,307,419,38099,372951,2,0,0,0
4896,972,152,535,38365,372495,2,3,0,0
5024,950,165,601,39525,373652,0,2,6,0
4910,1058,274,454,38170,373721,2,4,5,0
5014,970,185,563,39179,373672,2,3,1,0
4875,1060,218,502,37964,373234,0,3,6,0
4924,1026,229,421,38842,373352,0,1,1,0
4895,906,310,422,38847,373549,0,5,2,0
5021,1025,235,605,38250,373777,2,4,5,1
4897,1041,163,418,39546,374156,1,1,3,1
4920,1001,177,429,38520,373852,0,0,2,1
4899,967,153,581,39068,374181,0,0,7,0
5017,973,132,506,39172,372511,1,1,0,1
5042,882,294,535,38338,374284,1,5,7,1
4933,952,116,612,38647,372980,2,4,8,1
5035,958,215,538,38793,374390,1,5,1,1
4964,1042,148,580,37784,372400,2,3,7,0
5023,1029,205,548,38669,372451,2,2,4,0
5052,887,217,578,38477,373663,1,1,0,0
4894,931,129,439,39657,372963,1,3,3,0
4972,904,290,486,38553,373406,2,4,7,1
5036,1063,129,584,39128,373213,2,0,1,1
4882,935,211,485,39659,372732,2,2,4,0
4915,915,279,429,39278,374087,1,1,6,0
4892,973,140,560,37947,373095,1,4,0,1
5049,932,283,579,39232,372482,0,0,3,0
5013,875,301,550,39497,372851,2,5,2,0
4898,1021,243,458,39205,372861,1,5,7,1
4978,948,225,597,39426,373115,2,2,2,1
4988,924,252,476,39074,373168,0,5,8,1
5022,871,267,598,38753,374217,2,0,0,0
4979,926,189,546,38750,374151,1,2,8,0
4859,1032,277,556,37791,372719,0,5,8,0
4986,930,156,552,38667,372598,2,5,3,0
4977,902,297,454,38872,373478,2,2,5,0
5038,1025,291,485,37965,374035,1,3,2,1
4951,933,153,484,38624,373393,1,1,0,1
5039,934,173,520,37906,373255,2,0,0,1
4914,922,313,482,38885,374337,2,1,6,0
4948,1027,246,457,39375,374229,2,4,5,1
4915,870,308,446,39615,373946,0,2,3,0
5037,1006,274,544,38218,373438,2,1,3,0
4960,997,275,519,37764,373986,1,1,2,0
4986,910,122,612,39009,373496,1,2,5,1
4952,1045,298,609,38819,373784,0,3,2,1
4859,1004,242,518,37881,373958,1,0,3,0
4899,1054,142,603,39536,372447,2,1,0,1
4998,910,213,509,39038,373222,1,1,8,0
4891,1055,129,465,38934,373454,0,5,3,1
5019,924,239,435,38839,373403,0,4,5,1
5021,873,281,434,38615,373773,2,2,2,0
4890,877,188,560,38506,373055,1,3,3,1
4935,936,218,444,38899,373307,0,2,8,0
5017,899,227,460,37836,373466,2,1,5,0
4963,1022,154,585,38672,373138,1,5,8,0
5034,1060,255,475,39581,374088,2,2,4,0
4963,1041,255,451,38507,372459,1,0,4,1
5039,1070,299,538,38921,374075,2,4,3,0
4995,931,304,582,37966,373755,2,2,1,0
4980,905,169,578,38025,373789,1,5,1,0
5049,1037,173,597,38094,372424,1,2,5,1
4874,913,193,558,38585,373406,1,1,6,1
4875,1021,277,504,39111,374166,0,2,7,1
4958,1008,223,514,38909,374288,0,1,8,1
4961,1064,133,608,39369,372567,2,1,6,0
4927,980,161,487,38439,374094,1,1,7,1
4886,1059,194,486,38004,374123,1,5,6,1
5031,1011,173,541,39006,372855,0,5,4,0
5047,884,271,524,39288,374355,1,4,6,1
4976,955,283,416,38297,372952,1,5,2,0
5040,1055,299,609,38363,374347,0,2,5,1
4912,903,266,512,38583,373889,2,3,8,1
4927,1029,212,506,37887,372760,2,2,0,1
5024,1026,267,528,38206,372398,0,2,3,0
5033,926,184,608,38178,373657,0,1,1,0
4878,1018,189,498,37934,374155,1,5,6,1
5057,871,144,598,38987,372494,0,1,5,0
4919,1046,144,502,39509,373795,1,3,7,0
4904,909,258,488,37814,373714,0,0,0,1
5045,930,253,455,38750,374127,1,4,6,1
5050,875,294,436,38982,372403,2,2,6,1
4905,1054,186,502,39458,373123,2,1,2,0
4974,1020,126,559,38700,373441,1,5,0,0
5017,992,138,578,39542,374374,0,5,3,1
4898,987,141,453,37915,373843,2,3,5,0
4863,884,238,510,38643,374248,2,0,5,1
4996,871,115,605,39172,372650,2,4,3,1
5004,958,163,468,39340,373731,1,0,0,0
5031,930,247,546,37996,373432,2,3,2,1
5027,1068,133,515,38214,374191,0,0,1,1
5053,1052,203,529,39213,374203,2,5,3,0
4961,1019,251,603,38735,372951,2,5,6,1
4869,922,291,480,39363,373064,2,3,0,1
4931,905,307,571,39216,373563,1,0,4,1
5053,901,283,519,38394,374133,0,3,4,1
4927,879,251,574,38536,373384,0,5,2,0
4873,936,181,524,38125,374293,2,1,7,0
4890,907,278,429,37901,374023,1,4,2,0
5025,1004,190,551,38085,372551,0,3,7,1
5022,1064,179,480,39171,372569,0,1,5,1
4874,1030,255,501,39357,373202,0,2,6,0
4995,912,296,585,37972,373073,1,5,3,1
4962,992,273,439,38746,373601,2,1,2,1
4926,965,204,597,38337,372840,0,0,1,1
4992,899,214,570,39399,373461,0,5,8,0
4927,945,245,505,39392,373224,2,0,7,0
4990,946,192,537,38100,373516,1,3,7,0
4895,1064,125,537,37985,374260,2,4,0,0
5029,1042,167,482,39521,373638,1,5,6,1
5049,1046,192,518,38979,373833,2,2,2,1
4945,972,274,498,38965,373658,2,4,4,1
4930,1017,217,492,39182,372429,1,1,3,0
4920,1037,251,499,39590,373285,0,0,6,1
4932,1019,227,561,38416,373679,2,0,6,1
4862,881,275,450,38141,372708,1,4,8,1
4974,931,256,501,38314,373132,2,1,0,1
4899,1005,243,454,38140,372448,2,3,2,0
4885,983,206,501,38846,372904,0,0,0,1
4993,1024,301,595,38999,372710,1,0,5,1
4991,993,163,418,39141,372924,1,3,8,0
4979,924,258,448,38352,372810,0,2,6,1
4915,995,241,598,38500,372479,0,5,1,0
4868,1010,149,440,39639,374084,0,1,3,0
5029,982,266,597,39532,373362,0,4,5,1
4933,986,271,582,38629,373790,1,0,8,0
4959,923,270,579,39428,373319,0,5,2,0
4964,999,277,508,39249,372613,0,0,4,0
4925,933,223,507,38618,372680,1,1,3,0
5007,1048,269,602,37898,373217,2,3,1,0
4904,1022,177,468,38674,373223,2,4,4,0
4900,1047,288,582,39144,373700,1,0,1,0
4939,985,281,441,38691,373991,0,1,4,1
5015,912,215,481,38903,373181,2,2,4,0
4984,987,221,606,38237,374143,2,0,8,0
4922,1029,181,498,38352,374361,1,0,4,0
4877,920,251,569,38467,374272,2,4,2,0
4896,938,123,512,39730,374392,1,0,0,1
4909,929,161,548,38237,373976,2,4,0,1
4985,980,233,436,39356,373156,1,5,5,1
4987,1069,129,548,39379,373618,2,3,6,1
4859,1056,312,558,39543,374275,0,1,4,0
5042,906,148,534,38936,372881,2,0,8,1
5025,986,204,428,37767,373653,0,3,5,0
4971,927,182,534,39222,374132,0,0,2,1
5032,923,298,580,39435,373590,1,4,0,0
4874,898,240,454,39561,372709,1,5,4,1
4904,1062,294,575,38944,372974,2,0,7,0
5036,1044,116,523,39683,373021,2,5,2,1
4943,931,201,433,38272,374100,2,5,1,0
4910,958,149,585,39258,373404,0,1,3,1
4915,936,245,420,37934,373653,1,3,3,0
4865,901,173,453,38320,373907,2,1,4,0
4948,951,229,428,37819,372480,1,4,7,0
4887,918,272,538,38985,374376,2,4,0,1
